source_country,target_country,shortest_path_length
Kuwait,Bulgaria,117.30167573139838
India,Lithuania,117.32831483417955
Italy,Puerto Rico,117.33211233211233
Guam,Sweden,117.34487734487735
"Virgin Islands, British",Sweden,117.34487734487735
Iraq,Sudan,117.3838383838384
Italy,Egypt,117.42081447963801
Serbia,Kenya,117.42424242424242
Serbia,Iraq,117.42424242424242
Serbia,Colombia,117.42424242424242
Finland,Iraq,117.42424242424242
Finland,Colombia,117.42424242424242
Finland,Kenya,117.42424242424242
Azerbaijan,Bulgaria,117.42424242424244
Sri Lanka,Tunisia,117.44306418219462
Greenland,Russia,117.48851294903926
Yemen,Slovenia,117.4920634920635
Yemen,Liberia,117.4920634920635
Indonesia,Liberia,117.4920634920635
Antarctica,Estonia,117.5200379374608
Pakistan,Norfolk Island,117.52594329267757
Pakistan,Malta,117.52594329267757
United Kingdom,Ethiopia,117.53736459618813
Australia,Egypt,117.54108309990663
United States,Albania,117.55952380952381
United States,Latvia,117.55952380952381
United States,Cyprus,117.55952380952381
Venezuela,Singapore,117.60392385392385
Maldives,Brazil,117.61904761904762
Brazil,Puerto Rico,117.62143603522914
Ghana,Indonesia,117.63888888888889
Panama,Saudi Arabia,117.68115942028984
Panama,Lebanon,117.68115942028984
Iran,Malta,117.68637110016421
Iran,Norfolk Island,117.68637110016421
Nicaragua,Belgium,117.6923076923077
Nicaragua,Philippines,117.6923076923077
Paraguay,Pakistan,117.6984126984127
"Bolivia, Plurinational State of",Pakistan,117.6984126984127
Samoa,New Zealand,117.69896769896769
Israel,Puerto Rico,117.7161330049261
Kenya,Switzerland,117.7266081871345
New Zealand,Guam,117.74458874458874
Iran,Ethiopia,117.74847374847374
Haiti,Netherlands,117.77777777777779
Guam,Poland,117.82106782106781
"Virgin Islands, British",Poland,117.82106782106781
Japan,Cyprus,117.84382284382284
Japan,Albania,117.84382284382284
Samoa,China,117.85281385281385
China,Yemen,117.8543823326432
China,Uzbekistan,117.8543823326432
Australia,Lithuania,117.86753052045407
Liechtenstein,Canada,117.87311049606132
Honduras,United Kingdom,117.94600748089121
Ecuador,United Kingdom,117.94600748089121
Eritrea,United Kingdom,117.94600748089121
Cayman Islands,United Kingdom,117.94600748089121
South Korea,South Africa,118.01948051948054
South Korea,Iceland,118.01948051948054
United States,Sri Lanka,118.03571428571428
Dominica,Romania,118.03571428571429
Brazil,Egypt,118.07138613020966
Morocco,Finland,118.07695178384833
Morocco,Togo,118.07695178384833
Croatia,Kazakhstan,118.0909090909091
Portugal,Kazakhstan,118.0909090909091
Italy,Lithuania,118.10850984764028
New Zealand,Malta,118.16256157635468
New Zealand,Norfolk Island,118.16256157635468
"Palestine, State of",Liberia,118.16608309990663
Israel,Egypt,118.16608309990663
Sweden,Oman,118.18181818181819
Azerbaijan,Panama,118.18181818181819
Armenia,Colombia,118.18181818181819
Armenia,Iraq,118.18181818181819
Greece,Colombia,118.18181818181819
Greece,Iraq,118.18181818181819
Greece,Kenya,118.18181818181819
Armenia,Kenya,118.18181818181819
Ukraine,Yemen,118.18181818181819
Ukraine,Libya,118.18181818181819
Sweden,Algeria,118.18181818181819
Sweden,Libya,118.18181818181819
Azerbaijan,Chile,118.18181818181819
Azerbaijan,Honduras,118.18181818181819
Romania,Jordan,118.21178821178822
New Zealand,Ethiopia,118.22466422466422
United Kingdom,Liberia,118.24963924963924
South Africa,Slovenia,118.24963924963924
Qatar,Chile,118.24963924963924
South Africa,Liberia,118.24963924963924
Colombia,Panama,118.24963924963924
Qatar,Honduras,118.24963924963924
Qatar,Panama,118.24963924963924
Colombia,Chile,118.24963924963924
Colombia,Honduras,118.24963924963924
Bahrain,Israel,118.25396825396825
Togo,Kazakhstan,118.28571428571428
Belgium,Kazakhstan,118.28571428571428
Russia,Kazakhstan,118.28571428571428
Philippines,Uzbekistan,118.29013377926421
Philippines,Yemen,118.29013377926421
Kuwait,Sudan,118.2929292929293
Jordan,Sudan,118.2929292929293
Mexico,Guam,118.2940392940393
United States,Libya,118.31709956709958
United States,Oman,118.31709956709958
United States,Algeria,118.31709956709958
Turkey,Croatia,118.33333333333334
"Virgin Islands, British",Israel,118.37051837051837
Guam,Israel,118.37051837051837
Ukraine,Puerto Rico,118.3862433862434
Brazil,Lithuania,118.3978335507571
Cayman Islands,Canada,118.42256104551187
Ecuador,Canada,118.42256104551187
Honduras,Canada,118.42256104551187
Eritrea,Canada,118.42256104551187
Lebanon,Afghanistan,118.43423434802745
Lebanon,Peru,118.43423434802745
Ghana,France,118.48418394471025
Japan,Haiti,118.48484848484848
Monaco,Iceland,118.49095796676443
Monaco,South Africa,118.49095796676443
Israel,Lithuania,118.49253052045407
Egypt,Kuwait,118.50735471425126
Samoa,Pakistan,118.57142857142857
Japan,Oman,118.6013986013986
Japan,Algeria,118.6013986013986
Japan,Libya,118.6013986013986
Somalia,Thailand,118.60420281472913
Somalia,Denmark,118.60420281472913
India,Albania,118.62745098039215
Bhutan,Ukraine,118.62745098039215
Tunisia,Canada,118.62745098039215
Tunisia,China,118.62745098039215
Tunisia,Ukraine,118.62745098039215
India,Latvia,118.62745098039215
India,Cyprus,118.62745098039215
Bhutan,China,118.62745098039215
Bhutan,Canada,118.62745098039215
Japan,Jamaica,118.63354037267081
Dominica,Russia,118.67898913951545
Mexico,Malta,118.71201212580523
Mexico,Norfolk Island,118.71201212580523
Viet Nam,India,118.75
Ghana,Philippines,118.75
Ghana,Belgium,118.75
Ukraine,Sri Lanka,118.7978687978688
Tajikistan,Pakistan,118.80952380952381
Pakistan,Puerto Rico,118.83116883116884
Romania,Jamaica,118.83116883116884
Ukraine,Guam,118.88678451178451
Sri Lanka,Croatia,118.92857142857143
Ireland,Guam,118.93506493506493
Yemen,Guam,118.93506493506493
Indonesia,Guam,118.93506493506493
China,Puerto Rico,118.93895909188262
Peru,Canada,118.96520146520147
Norway,Haiti,118.9922480620155
Romania,Malta,119.005439005439
Ireland,Norfolk Island,119.005439005439
Ireland,Malta,119.005439005439
Romania,Norfolk Island,119.005439005439
Argentina,Yemen,119.06211180124224
Malaysia,Uzbekistan,119.06211180124224
France,Yemen,119.06211180124224
Argentina,Uzbekistan,119.06211180124224
Malaysia,Yemen,119.06211180124224
France,Uzbekistan,119.06211180124224
"Moldova, Republic of",India,119.0909090909091
Iraq,Croatia,119.0909090909091
Romania,Sri Lanka,119.0909090909091
South Korea,Malaysia,119.10259280948937
Norway,Oman,119.10879817856562
Norway,Algeria,119.10879817856562
Honduras,Ireland,119.10879817856562
Ecuador,Ireland,119.10879817856562
Eritrea,Ireland,119.10879817856562
Cayman Islands,Ireland,119.10879817856562
Norway,Libya,119.10879817856562
Antarctica,Tunisia,119.1205533596838
Isle of Man,Peru,119.15064102564102
Isle of Man,Afghanistan,119.15064102564102
Ukraine,Lithuania,119.16264090177134
Liechtenstein,Australia,119.16272344190914
Australia,Albania,119.16666666666667
Australia,Cyprus,119.16666666666667
Australia,Latvia,119.16666666666667
Singapore,Ethiopia,119.23076923076923
Singapore,Slovenia,119.23076923076923
Chile,Ethiopia,119.23076923076923
South Africa,Ethiopia,119.23076923076923
Chile,Slovenia,119.23076923076923
Somalia,Iran,119.23076923076924
Somalia,Austria,119.2917505611004
Samoa,Ukraine,119.34523809523809
Yemen,Norfolk Island,119.35303776683087
Indonesia,Malta,119.35303776683087
Indonesia,Norfolk Island,119.35303776683087
Yemen,Malta,119.35303776683087
Afghanistan,Nepal,119.36507936507937
Guam,Nepal,119.36507936507937
Oman,Nepal,119.36507936507937
China,Egypt,119.38890918686315
Samoa,Japan,119.40836940836941
Afghanistan,United Kingdom,119.41242994731367
Oman,United Kingdom,119.41242994731367
Yemen,Ethiopia,119.41514041514041
Nicaragua,Indonesia,119.41644562334217
Samoa,United States,119.42310563000217
Sri Lanka,Estonia,119.5138774313003
"Moldova, Republic of",France,119.52380952380953
"Palestine, State of",Guam,119.60908454290808
Antarctica,Croatia,119.61538461538461
Singapore,Sri Lanka,119.64285714285714
South Africa,Guam,119.6926406926407
United Kingdom,Guam,119.6926406926407
Canada,Bahrain,119.70496894409938
Cayman Islands,Australia,119.71217399135969
Eritrea,Australia,119.71217399135969
Ecuador,Australia,119.71217399135969
Honduras,Australia,119.71217399135969
China,Lithuania,119.71535660741057
Samoa,Germany,119.7703621390045
Israel,Albania,119.79166666666667
Israel,Cyprus,119.79166666666667
Israel,Latvia,119.79166666666667
Germany,Oman,119.80519480519482
Germany,Libya,119.80519480519482
Germany,Algeria,119.80519480519482
Philippines,Egypt,119.82466063348417
Morocco,Russia,119.8313377487606
Guatemala,Pakistan,119.83516483516483
Uruguay,Colombia,119.84126984126985
Uruguay,Iraq,119.84126984126985
Uruguay,Kenya,119.84126984126985
Venezuela,Indonesia,119.91161616161615
Pakistan,Uzbekistan,119.91892165805208
Pakistan,Yemen,119.91892165805208
United States,Haiti,119.92774446110278
Peru,Australia,119.95698550276015
Kenya,Bulgaria,119.96678743961353
Colombia,Kuwait,119.97377718067372
Qatar,Kuwait,119.97377718067372
Russia,Latvia,120.0
Greece,Ethiopia,120.0
Gibraltar,India,120.0
Russia,Albania,120.0
Trinidad and Tobago,Serbia,120.0
Guatemala,Australia,120.0
Brazil,Uruguay,120.0
Austria,Lithuania,120.0
Iran,Bahrain,120.0
Algeria,Serbia,120.0
Andorra,India,120.0
Iran,Libya,120.0
Iran,Yemen,120.0
Bangladesh,Sri Lanka,120.0
Latvia,Cyprus,120.0
Latvia,Albania,120.0
Finland,Lithuania,120.0
Iran,Algeria,120.0
India,Haiti,120.0
Belgium,Albania,120.0
Russia,Cyprus,120.0
Haiti,Togo,120.0
"Palestine, State of",Bahrain,120.0
"Palestine, State of",Algeria,120.0
Jordan,Croatia,120.0
Belgium,Cyprus,120.0
Oman,Israel,120.0
Haiti,Finland,120.0
Kuwait,Croatia,120.0
Haiti,Hong Kong,120.0
"Palestine, State of",Yemen,120.0
Peru,Brazil,120.0
Libya,China,120.0
Philippines,Philippines,120.0
Lithuania,Australia,120.0
Belgium,Latvia,120.0
Latvia,Slovenia,120.0
Romania,Guam,120.00902323482968
"Palestine, State of",Malta,120.027057374674
"Palestine, State of",Norfolk Island,120.027057374674
Singapore,Jordan,120.07142857142857
Liechtenstein,New Zealand,120.07992007992007
Guam,Singapore,120.09465630155285
"Virgin Islands, British",Singapore,120.09465630155285
South Africa,Malta,120.11061352440663
United Kingdom,Norfolk Island,120.11061352440663
United Kingdom,Malta,120.11061352440663
South Africa,Norfolk Island,120.11061352440663
India,Algeria,120.11655011655012
Egypt,Hungary,120.11655011655012
India,Libya,120.11655011655012
India,Oman,120.11655011655012
Nicaragua,Nepal,120.12843814370532
Argentina,Puerto Rico,120.14668856048166
Malaysia,Puerto Rico,120.14668856048166
Sweden,Haiti,120.15371102327624
India,Jamaica,120.18315018315019
Ghana,"Palestine, State of",120.18790849673204
Cameroon,Mexico,120.1923076923077
Poland,Colombia,120.20202020202021
Poland,Iraq,120.20202020202021
Denmark,Colombia,120.20202020202021
Denmark,Iraq,120.20202020202021
Poland,Kenya,120.20202020202021
Denmark,Kenya,120.20202020202021
Denmark,Liberia,120.20202020202021
Liechtenstein,China,120.23376623376623
Nicaragua,France,120.26174067916354
Egypt,Switzerland,120.26174067916354
Somalia,Netherlands,120.34188034188035
Uganda,Canada,120.35158891142663
Uganda,Ukraine,120.35158891142663
Philippines,Lithuania,120.36753052045407
Liechtenstein,France,120.37037037037038
Bahrain,Canada,120.37037037037038
Bahrain,China,120.37037037037038
Bahrain,Ukraine,120.37037037037038
Kenya,Hungary,120.41666666666669
Monaco,Cuba,120.44802867383513
Iraq,Estonia,120.50161191903479
Eritrea,Ukraine,120.51282051282051
Eritrea,China,120.51282051282051
Italy,Haiti,120.51282051282051
Chile,Iraq,120.51282051282051
Chile,Kenya,120.51282051282051
Chile,Colombia,120.51282051282051
Cayman Islands,China,120.51282051282051
Cayman Islands,Ukraine,120.51282051282051
Peru,China,120.51282051282051
Peru,Ukraine,120.51282051282051
Samoa,Sweden,120.51948051948052
Bhutan,Australia,120.53571428571429
Tunisia,Australia,120.53571428571429
Afghanistan,Ireland,120.57522064498808
Oman,Ireland,120.57522064498808
Malaysia,Egypt,120.59663865546219
Argentina,Egypt,120.59663865546219
France,Egypt,120.59663865546219
Togo,Iraq,120.61129568106313
Togo,Kenya,120.61129568106313
Togo,Colombia,120.61129568106313
Italy,Oman,120.62937062937063
Eritrea,New Zealand,120.62937062937063
Ecuador,New Zealand,120.62937062937063
Italy,Libya,120.62937062937063
Cayman Islands,New Zealand,120.62937062937063
Honduras,New Zealand,120.62937062937063
Italy,Algeria,120.62937062937063
Nepal,Jordan,120.64332399626517
New Zealand,Uzbekistan,120.64941338854382
New Zealand,Yemen,120.64941338854382
Iceland,Afghanistan,120.66239316239316
Iceland,Peru,120.66239316239316
Netherlands,Kazakhstan,120.66666666666667
Guam,Philippines,120.67821067821068
"Virgin Islands, British",Philippines,120.67821067821068
"Virgin Islands, British",Belgium,120.67821067821068
Guam,Belgium,120.67821067821068
Italy,Jamaica,120.6959706959707
Ghana,Nepal,120.71643071643072
Australia,Algeria,120.74963924963924
Australia,Libya,120.74963924963924
Australia,Oman,120.74963924963924
United Kingdom,Haiti,120.75414781297134
Venezuela,France,120.75691121743752
Sweden,Mongolia,120.77552133024398
Honduras,China,120.78321678321679
Ecuador,China,120.78321678321679
United States,Mongolia,120.91080271552536
Malaysia,Lithuania,120.92308607600961
Argentina,Lithuania,120.92308607600961
France,Lithuania,120.92308607600961
Cameroon,Netherlands,120.94988344988346
Cameroon,Denmark,120.94988344988346
Peru,United Kingdom,120.98634651600753
Lithuania,India,120.98901098901098
Samoa,Poland,120.99567099567099
China,Albania,121.01449275362319
China,Cyprus,121.01449275362319
China,Latvia,121.01449275362319
Austria,Iraq,121.0204081632653
Austria,Colombia,121.0204081632653
Austria,Kenya,121.0204081632653
Venezuela,Philippines,121.02272727272727
Venezuela,Belgium,121.02272727272727
Haiti,Romania,121.11111111111111
Haiti,Mexico,121.11111111111111
Ireland,Uzbekistan,121.1310428701733
Ireland,Yemen,121.1310428701733
Romania,Uzbekistan,121.1310428701733
Romania,Yemen,121.1310428701733
Afghanistan,Australia,121.17859645778215
Oman,Australia,121.17859645778215
Mexico,Uzbekistan,121.19886393799437
Mexico,Yemen,121.19886393799437
Mozambique,Pakistan,121.23376623376623
Libya,Pakistan,121.23376623376623
Portugal,Sri Lanka,121.23376623376623
North Macedonia,Pakistan,121.23376623376623
Luxembourg,Pakistan,121.23376623376623
Malta,Pakistan,121.23376623376623
Croatia,Sri Lanka,121.23376623376623
Faroe Islands,Pakistan,121.23376623376623
Angola,India,121.23376623376623
Iran,Puerto Rico,121.25779967159278
Nicaragua,"Palestine, State of",121.26696832579185
Bhutan,United Kingdom,121.27934081422454
Tunisia,United Kingdom,121.27934081422454
Brazil,Oman,121.27994227994228
Brazil,Algeria,121.27994227994228
Brazil,Libya,121.27994227994228
Morocco,Portugal,121.35281385281385
Morocco,Argentina,121.35281385281385
Israel,Libya,121.37463924963924
Israel,Oman,121.37463924963924
Austria,Puerto Rico,121.40845070422534
Kuwait,Estonia,121.4107028281257
Jordan,Estonia,121.4107028281257
Serbia,Kazakhstan,121.42424242424242
Finland,Kazakhstan,121.42424242424242
Russia,Sri Lanka,121.42857142857143
Armenia,Yemen,121.42857142857143
Belgium,Sri Lanka,121.42857142857143
Armenia,Libya,121.42857142857143
Brazil,Jamaica,121.42857142857143
Greenland,Brazil,121.42857142857144
Ukraine,Uzbekistan,121.4353681744986
Pakistan,Egypt,121.45344851227205
Ukraine,Egypt,121.48148148148148
Ecuador,Pakistan,121.5018315018315
Honduras,Pakistan,121.5018315018315
India,Mongolia,121.53623188405797
Samoa,Israel,121.54512154512155
Trinidad and Tobago,Panama,121.58297258297259
Qatar,Hungary,121.58297258297259
Maldives,Iceland,121.58297258297259
Trinidad and Tobago,Honduras,121.58297258297259
Colombia,Hungary,121.58297258297259
Algeria,Chile,121.58297258297259
Algeria,Honduras,121.58297258297259
Trinidad and Tobago,Chile,121.58297258297259
Maldives,South Africa,121.58297258297259
Algeria,Panama,121.58297258297259
Greenland,Spain,121.61647992530345
Denmark,Jordan,121.63059163059162
Singapore,Liberia,121.65873015873017
Portugal,Jordan,121.66233766233766
Croatia,Jordan,121.66233766233766
Croatia,Liberia,121.66666666666667
Austria,Norfolk Island,121.66666666666667
Philippines,Cyprus,121.66666666666667
Philippines,Albania,121.66666666666667
Kazakhstan,Canada,121.66666666666667
Kazakhstan,China,121.66666666666667
Portugal,Liberia,121.66666666666667
Philippines,Latvia,121.66666666666667
Cyprus,China,121.66666666666667
Cyprus,Canada,121.66666666666667
Austria,Kazakhstan,121.66666666666667
Angola,France,121.66666666666667
Venezuela,Nepal,121.6906607604282
Norway,Mongolia,121.70250132699141
Iran,Egypt,121.7077497665733
Qatar,Switzerland,121.728163145586
Colombia,Switzerland,121.728163145586
New Zealand,Puerto Rico,121.73399014778326
Haiti,Russia,121.75438596491227
Germany,Haiti,121.77708764665286
Liechtenstein,Japan,121.78932178932179
Bahrain,United Kingdom,121.7998385794996
Liechtenstein,United States,121.80405801095455
Yemen,Yemen,121.83988957902002
Indonesia,Yemen,121.83988957902002
Yemen,Uzbekistan,121.83988957902002
Indonesia,Uzbekistan,121.83988957902002
Greenland,Argentina,121.8452380952381
Greenland,Italy,121.8452380952381
Greenland,Portugal,121.8452380952381
Russia,Jordan,121.85714285714286
Togo,Jordan,121.85714285714286
Belgium,Jordan,121.85714285714286
Pakistan,Lithuania,121.8737693796341
Tunisia,Israel,121.96078431372548
Bhutan,Israel,121.96078431372548
Bangladesh,Kenya,121.9607843137255
Bangladesh,Iraq,121.9607843137255
Bangladesh,Colombia,121.9607843137255
Russia,Liberia,121.97802197802199
Iran,Lithuania,122.03419718712072
Cameroon,Thailand,122.04745496487783
Afghanistan,New Zealand,122.09579309579308
Oman,New Zealand,122.09579309579308
Nepal,Liberia,122.13675213675214
Bahrain,Australia,122.15720022948939
Austria,Jordan,122.17391304347827
Greece,Kazakhstan,122.18181818181819
Armenia,Kazakhstan,122.18181818181819
New Zealand,Egypt,122.18394024276377
"Bolivia, Plurinational State of",Canada,122.22222222222223
Malaysia,Albania,122.22222222222223
Paraguay,Canada,122.22222222222223
Paraguay,China,122.22222222222223
"Bolivia, Plurinational State of",China,122.22222222222223
Malaysia,Latvia,122.22222222222223
Malaysia,Cyprus,122.22222222222223
Argentina,Latvia,122.22222222222223
Argentina,Cyprus,122.22222222222223
Argentina,Albania,122.22222222222223
Paraguay,Ukraine,122.22222222222223
